,id,ventas,,
950,259654,2025.7608,0%,
951,954262,2024.863,0%,
952,380337,2023.6596,0%,
953,515046,2023.4454,0%,
954,533298,2022.456,0%,
955,827123,2019.7224,0%,
956,759198,2019.6816,0%,
957,260433,2019.4572,0%,
958,471116,2018.4984,0%,
959,632844,2017.866,0%,
960,363979,2017.2132,0%,
961,863174,2015.4282,0%,
962,774301,2015.3976,0%,
963,758801,2014.5816,0%,
964,752871,2012.7864,0%,
965,562025,2010.5016,0%,
966,679482,2009.2776,0%,
967,568933,2007.9924,0%,
968,513708,2007.9312,0%,
969,666222,2007.7884,0%,
970,405346,2006.238,0%,
971,947321,2005.963,0%,
972,429096,2005.7178,0%,
973,938035,2005.544,0%,
974,745739,2005.3608,0%,
975,758249,2004.7386,0%,
976,531609,2004.3102,0%,
977,343393,2003.5146,0%,
978,727445,2000.9952,0%,
979,466679,1998.8634,0%,
980,802260,1996.7622,0%,
981,847052,1996.5378,0%,
982,285964,1996.2216,0%,
983,593421,1994.3244,0%,
984,421340,1994.0592,0%,
985,979850,1991.764,0%,
986,746371,1991.5296,0%,
987,810563,1989.1938,0%,
988,568526,1988.2758,0%,
989,805257,1987.2048,0%,
990,839408,1985.6238,0%,
991,437157,1982.9412,0%,
992,885499,1980.738,0%,
993,960919,1980.565,0%,
994,876680,1980.0546,0%,
995,508213,1979.3202,0%,
996,397268,1977.627,0%,
997,441969,1977.3618,0%,
998,299266,1977.0048,0%,
999,827250,1975.4952,0%,
1000,963046,1975.189,0%,
1001,698835,1974.6792,0%,
1002,347061,1974.4752,0%,
1003,990563,1973.374,0%,
1004,309039,1972.9656,0%,
1005,400583,1972.5168,0%,
1006,877636,1972.2618,0%,
1007,868170,1971.7008,0%,
1008,446684,1970.8338,0%,
1009,904533,1967.0598,0%,
1010,730737,1963.8366,0%,
1011,504897,1962.7146,0%,
1012,488000,1962.6126,0%,
1013,540648,1962.5718,0%,
1014,823071,1962.5208,0%,
1015,792364,1960.338,0%,
1016,723871,1959.9912,0%,
1017,842451,1959.2874,0%,
1018,860274,1956.4212,0%,
1019,296287,1955.442,0%,
1020,892528,1952.7798,0%,
1021,446917,1950.954,0%,
1022,646173,1948.71,0%,
1023,530924,1947.8532,0%,
1024,384043,1947.3024,0%,
1025,864364,1946.364,0%,
1026,336590,1945.803,0%,
1027,410759,1944.987,0%,
1028,534390,1944.6504,0%,
1029,440050,1944.6198,0%,
1030,458552,1942.5288,0%,
1031,312984,1942.2636,0%,
1032,475774,1939.1016,0%,
1033,611835,1939.0098,0%,
1034,751317,1938.459,0%,
1035,519148,1937.4798,0%,
1036,880982,1936.4496,0%,
1037,506622,1935.7866,0%,
1038,740649,1932.6042,0%,
1039,892328,1932.6042,0%,
1040,967317,1932.543,0%,
1041,580765,1932.1044,0%,
1042,433780,1931.5944,0%,
1043,704484,1931.4414,0%,
1044,440673,1931.3088,0%,
1045,604308,1931.0436,0%,
1046,588778,1930.6356,0%,
1047,777127,1930.4112,0%,
1048,493413,1929.8604,0%,
1049,367793,1929.8196,0%,
1050,700779,1926.7698,0%,
1051,939783,1925.087,0%,
1052,999940,1924.097,0%,
1053,318788,1924.026,0%,
1054,335232,1923.822,0%,
1055,397940,1923.7812,0%,
1056,870211,1923.5058,0%,
1057,689001,1923.1998,0%,
1058,735709,1922.037,0%,
1059,989734,1920.589,0%,
1060,577410,1919.9766,0%,
1061,393806,1919.4666,0%,
1062,671081,1919.1708,0%,
1063,691018,1918.722,0%,
1064,997518,1918.09,0%,
1065,366226,1917.906,0%,
1066,467504,1917.0186,0%,
1067,908345,1916.5086,0%,
1068,753125,1915.356,0%,
1069,682819,1914.438,0%,
1070,928229,1914.387,0%,
1071,522336,1913.7852,0%,
1072,800511,1912.8264,0%,
1073,871482,1911.6228,0%,
1074,826215,1911.1434,0%,
1075,816548,1910.8476,0%,
1076,452360,1910.6436,0%,
1077,549389,1908.9402,0%,
1078,649834,1907.8794,0%,
1079,846272,1907.298,0%,
1080,748098,1905.2274,0%,
1081,627232,1904.9622,0%,
1082,354050,1904.3298,0%,
1083,895729,1904.238,0%,
1084,836676,1902.2694,0%,
1085,666312,1901.9022,0%,
1086,425940,1900.5252,0%,
1087,438656,1900.2702,0%,
1088,412475,1899.8214,0%,
1089,856193,1899.4338,0%,
1090,775223,1899.3726,0%,
1091,936219,1898.72,0%,
1092,650630,1898.0466,0%,
1093,972367,1897.996,0%,
1094,483049,1897.0776,0%,
1095,761054,1895.7822,0%,
1096,355569,1895.2926,0%,
1097,757055,1895.0886,0%,
1098,634142,1891.692,0%,
1099,571613,1891.5288,0%,
1100,529662,1891.0902,0%,
1101,679793,1890.9576,0%,
1102,739959,1889.9478,0%,
1103,979578,1889.917,0%,
1104,491787,1888.8054,0%,
1105,685998,1888.7034,0%,
1106,863195,1888.0608,0%,
1107,572543,1887.7854,0%,
1108,433029,1887.1632,0%,
1109,928468,1887.092,0%,
1110,304796,1886.7756,0%,
1111,806709,1885.7862,0%,
1112,407522,1884.7356,0%,
1113,387143,1884.3684,0%,
1114,396430,1883.1036,0%,
1115,980107,1881.829,0%,
1116,905382,1880.523,0%,
1117,603033,1880.421,0%,
1118,661667,1880.2986,0%,
1119,462134,1880.064,0%,
1120,694308,1876.2696,0%,
1121,951675,1876.137,0%,
1122,263181,1875.5964,0%,
1123,991791,1875.168,0%,
1124,946464,1874.434,0%,
1125,968886,1874.23,0%,
1126,330055,1872.7098,0%,
1127,640968,1872.2508,0%,
1128,831951,1871.1798,0%,
1129,643464,1870.4964,0%,
1130,405590,1870.17,0%,
1131,783285,1868.5482,0%,
1132,776229,1867.5078,0%,
1133,564833,1867.467,0%,
1134,427344,1867.365,0%,
1135,564847,1866.2226,0%,
1136,511473,1866.039,0%,
1137,868607,1866.039,0%,
1138,623467,1864.305,0%,
1139,552287,1863.8562,0%,
1140,880201,1863.8358,0%,
1141,415159,1862.112,0%,
1142,884288,1859.3682,0%,
1143,632797,1859.1744,0%,
1144,947075,1858.777,0%,
1145,356369,1858.1238,0%,
1146,368022,1857.4812,0%,
1147,991913,1857.185,0%,
1148,735299,1856.6958,0%,
1149,372893,1855.7166,0%,
1150,507715,1854.0948,0%,
1151,563105,1852.1976,0%,
1152,878523,1850.0046,0%,
1153,525873,1849.8618,0%,
1154,633570,1849.821,0%,
1155,464105,1849.515,0%,
1156,386817,1849.4028,0%,
1157,525407,1849.0968,0%,
1158,688992,1848.1278,0%,
1159,629153,1847.7912,0%,
1160,867075,1847.3424,0%,
1161,946544,1846.598,0%,
1162,481933,1846.3734,0%,
1163,672640,1846.2408,0%,
1164,668323,1845.7818,0%,
1165,572582,1845.537,0%,
1166,866835,1845.2208,0%,
1167,613308,1845.0168,0%,
1168,406669,1844.517,0%,
1169,420737,1844.3232,0%,
1170,567489,1841.4162,0%,
1171,864002,1841.2224,0%,
1172,488750,1839.468,0%,
1173,290647,1836.4182,0%,
1174,953714,1835.337,0%,
1175,693902,1835.3268,0%,
1176,423218,1835.2044,0%,
1177,778966,1834.9392,0%,
1178,492858,1833.7968,0%,
1179,469696,1832.3892,0%,
1180,826381,1831.9506,0%,
1181,981123,1831.298,0%,
1182,573132,1830.951,0%,
1183,709803,1830.441,0%,
1184,364344,1830.4308,0%,
1185,625711,1830.4308,0%,
1186,836071,1829.7984,0%,
1187,354744,1828.5846,0%,
1188,639514,1826.667,0%,
1189,366330,1826.4834,0%,
1190,709564,1826.259,0%,
1191,305837,1825.4328,0%,
1192,937547,1825.168,0%,
1193,495905,1823.2398,0%,
1194,471776,1823.0154,0%,
1195,651506,1822.8522,0%,
1196,410573,1822.7196,0%,
1197,937366,1822.312,0%,
1198,861340,1821.3324,0%,
1199,301014,1821.3222,0%,
1200,407363,1820.9958,0%,
1201,914796,1819.874,0%,
1202,853913,1819.68,0%,
1203,882145,1817.3646,0%,
1204,286960,1816.8954,0%,
1205,967615,1816.844,0%,
1206,298367,1816.7118,0%,
1207,547757,1815.6102,0%,
1208,998391,1813.489,0%,
1209,423926,1813.0092,0%,
1210,975680,1810.969,0%,
1211,882221,1810.4082,0%,
1212,827121,1808.6232,0%,
1213,392754,1808.3478,0%,
1214,447611,1807.4808,0%,
1215,697263,1807.2462,0%,
1216,706894,1806.4608,0%,
1217,633582,1806.2772,0%,
1218,794505,1805.3592,0%,
1219,801157,1805.2776,0%,
1220,862071,1804.4922,0%,
1221,918790,1804.278,0%,
1222,344877,1803.5334,0%,
1223,978201,1801.422,0%,
1224,622564,1800.5652,0%,
1225,927570,1800.494,0%,
1226,587739,1800.1572,0%,
1227,618532,1800.1164,0%,
1228,402712,1800.0654,0%,
1229,282538,1797.9234,0%,
1230,992770,1796.679,0%,
1231,337433,1796.5974,0%,
1232,550021,1795.3326,0%,
1233,620385,1793.3028,0%,
1234,341995,1793.2926,0%,
1235,613075,1792.8132,0%,
1236,566205,1792.4868,0%,
1237,555294,1792.4358,0%,
1238,311244,1791.2016,0%,
1239,322950,1789.8654,0%,
1240,908318,1789.8144,0%,
1241,665688,1789.284,0%,
1242,820027,1789.0902,0%,
1243,278280,1788.8046,0%,
1244,639520,1788.5394,0%,
1245,776729,1785.9384,0%,
1246,666601,1785.7956,0%,
1247,660819,1785.357,0%,
1248,812680,1784.7756,0%,
1249,794328,1784.0004,0%,
1250,820100,1782.7152,0%,
1251,573847,1782.705,0%,
1252,588345,1781.226,0%,
1253,420291,1780.6242,0%,
1254,623689,1779.2778,0%,
1255,479236,1779.237,0%,
1256,437058,1779.135,0%,
1257,369415,1778.6862,0%,
1258,432230,1777.9416,0%,
1259,961508,1777.799,0%,
1260,586347,1777.656,0%,
1261,278650,1777.5438,0%,
1262,617644,1777.2582,0%,
1263,544353,1777.2072,0%,
1264,763837,1777.2072,0%,
1265,449816,1776.789,0%,
1266,987823,1775.534,0%,
1267,492160,1774.6878,0%,
1268,881523,1773.2598,0%,
1269,492775,1771.8012,0%,
1270,939959,1771.526,0%,
1271,665951,1771.0566,0%,
1272,733698,1771.0566,0%,
1273,846508,1769.5164,0%,
1274,840968,1769.4552,0%,
1275,990321,1768.445,0%,
1276,671780,1768.3944,0%,
1277,710949,1767.7518,0%,
1278,583467,1766.7216,0%,
1279,455479,1766.64,0%,
1280,378614,1766.6196,0%,
1281,848239,1765.722,0%,
1282,893687,1765.4058,0%,
1283,952872,1764.988,0%,
1284,619113,1764.6714,0%,
1285,406078,1763.9574,0%,
1286,959092,1762.499,0%,
1287,789669,1761.2544,0%,
1288,364941,1761.2238,0%,
1289,513668,1760.9382,0%,
1290,510680,1760.3772,0%,
1291,441552,1760.1426,0%,
1292,763559,1759.6224,0%,
1293,553203,1758.1536,0%,
1294,322196,1758.021,0%,
1295,846691,1757.9904,0%,
1296,799101,1757.9088,0%,
1297,836277,1757.3172,0%,
1298,855984,1757.001,0%,
1299,594628,1756.5012,0%,
1300,391060,1755.471,0%,
1301,845640,1755.1854,0%,
1302,902387,1755.0834,0%,
1303,462970,1754.8284,0%,
1304,343926,1754.4306,0%,
1305,365171,1753.5126,0%,
1306,547322,1753.2576,0%,
1307,726915,1753.2066,0%,
1308,728447,1752.1764,0%,
1309,885461,1750.3506,0%,
1310,426242,1748.892,0%,
1311,612349,1747.9944,0%,
1312,919229,1747.342,0%,
1313,789207,1747.3416,0%,
1314,561025,1747.158,0%,
1315,639486,1746.7602,0%,
1316,815405,1746.546,0%,
1317,935794,1746.179,0%,
1318,576826,1745.4648,0%,
1319,382681,1744.0776,0%,
1320,849717,1743.078,0%,
1321,913799,1742.741,0%,
1322,717490,1741.7928,0%,
1323,969629,1741.568,0%,
1324,739131,1740.5688,0%,
1325,542430,1739.1102,0%,
1326,917034,1738.508,0%,
1327,923629,1738.049,0%,
1328,508327,1738.0392,0%,
1329,864281,1737.3354,0%,
1330,610987,1736.9886,0%,
1331,717170,1736.1522,0%,
1332,638179,1735.9992,0%,
1333,522526,1735.938,0%,
1334,635653,1734.1428,0%,
1335,402554,1733.2554,0%,
1336,395545,1732.5006,0%,
1337,927040,1731.083,0%,
1338,744434,1730.5014,0%,
1339,603637,1730.2464,0%,
1340,884820,1729.9506,0%,
1341,695326,1729.716,0%,
1342,533032,1727.829,0%,
1343,544068,1726.605,0%,
1344,917148,1726.401,0%,
1345,850969,1726.3398,0%,
1346,998468,1726.299,0%,
1347,267983,1725.9828,0%,
1348,555447,1725.8196,0%,
1349,628116,1724.7996,0%,
1350,493211,1724.3406,0%,
1351,550531,1723.29,0%,
1352,399474,1723.2798,0%,
1353,283673,1722.882,0%,
1354,660007,1720.8318,0%,
1355,605756,1719.7608,0%,
1356,791965,1717.7514,0%,
1357,597955,1717.4148,0%,
1358,686985,1717.2822,0%,
1359,373709,1717.2006,0%,
1360,896769,1716.9762,0%,
1361,311204,1716.9048,0%,
1362,612499,1715.4054,0%,
1363,451350,1714.9872,0%,
1364,758616,1714.3344,0%,
1365,961588,1714.324,0%,
1366,777245,1714.314,0%,
1367,558965,1713.6408,0%,
1368,363474,1712.3352,0%,
1369,662654,1711.56,0%,
1370,627174,1711.3968,0%,
1371,465270,1710.9786,0%,
1372,586695,1710.4278,0%,
1373,810740,1708.9284,0%,
1374,795613,1707.7452,0%,
1375,746054,1707.3984,0%,
1376,687057,1707.021,0%,
1377,536017,1706.5416,0%,
1378,841860,1706.4906,0%,
1379,547685,1706.3682,0%,
1380,547691,1706.0724,0%,
1381,883383,1705.1136,0%,
1382,534587,1703.451,0%,
1383,289958,1702.431,0%,
1384,499792,1702.3392,0%,
1385,936012,1702.043,0%,
1386,637096,1700.5848,0%,
1387,519868,1700.1564,0%,
1388,683084,1699.167,0%,
1389,465046,1698.9732,0%,
1390,498493,1698.606,0%,
1391,489135,1698.2796,0%,
1392,591096,1697.1066,0%,
1393,457816,1696.4946,0%,
1394,927917,1696.331,0%,
1395,565655,1695.75,0%,
1396,616542,1695.444,0%,
1397,415499,1694.1588,0%,
1398,629857,1693.4448,0%,
1399,887990,1692.9144,0%,
1400,862158,1692.4962,0%,
1401,588536,1692.0678,0%,
1402,905549,1691.6802,0%,
1403,637199,1690.5786,0%,
1404,418548,1690.4256,0%,
1405,589969,1689.8544,0%,
1406,940143,1689.324,0%,
1407,678475,1689.0996,0%,
1408,447631,1689.0078,0%,
1409,813630,1688.0082,0%,
1410,777630,1687.896,0%,
1411,502479,1686.519,0%,
1412,516042,1685.7744,0%,
1413,491690,1685.6316,0%,
1414,655511,1685.244,0%,
1415,716133,1684.7646,0%,
1416,711646,1684.6422,0%,
1417,650506,1684.581,0%,
1418,458698,1683.9384,0%,
1419,523128,1683.9384,0%,
1420,771088,1683.8976,0%,
1421,887326,1683.765,0%,
1422,625202,1682.694,0%,
1423,505538,1682.5104,0%,
1424,434146,1681.8372,0%,
1425,411844,1681.011,0%,
1426,416199,1679.991,0%,
1427,360345,1679.8788,0%,
1428,310421,1679.175,0%,
1429,313499,1678.5222,0%,
1430,262058,1677.9102,0%,
1431,411500,1676.8698,0%,
1432,559867,1676.5638,0%,
1433,453112,1675.2786,0%,
1434,943848,1675.228,0%,
1435,929943,1674.554,0%,
1436,554440,1674.1974,0%,
1437,790700,1672.647,0%,
1438,545335,1672.29,0%,
1439,440497,1672.0656,0%,
1440,924864,1672.055,0%,
1441,514818,1669.5258,0%,
1442,984383,1668.21,0%,
1443,560717,1667.649,0%,
1444,668274,1667.5674,0%,
1445,892648,1665.9864,0%,
1446,986935,1665.935,0%,
1447,276907,1665.813,0%,
1448,539634,1665.456,0%,
1449,715067,1664.3034,0%,
1450,440433,1664.2218,0%,
1451,860305,1663.9872,0%,
1452,943339,1663.273,0%,
1453,908115,1662.5898,0%,
1454,320874,1661.6004,0%,
1455,351092,1661.529,0%,
1456,667616,1661.4678,0%,
1457,306076,1660.9986,0%,
1458,599607,1660.0602,0%,
1459,714324,1659.5094,0%,
1460,617183,1659.0198,0%,
1461,809847,1658.979,0%,
1462,912357,1658.571,0%,
1463,419968,1657.0308,0%,
1464,333053,1655.5416,0%,
1465,655548,1655.1642,0%,
1466,907574,1654.8684,0%,
1467,988333,1654.756,0%,
1468,436479,1654.644,0%,
1469,454780,1654.4094,0%,
1470,411180,1654.3584,0%,
1471,757396,1653.1956,0%,
1472,403627,1652.8488,0%,
1473,407631,1652.7978,0%,
1474,522664,1651.5738,0%,
1475,497131,1651.533,0%,
1476,939560,1650.87,0%,
1477,274097,1650.8292,0%,
1478,378349,1650.819,0%,
1479,364657,1650.3498,0%,
1480,933216,1649.901,0%,
1481,335310,1649.0238,0%,
1482,722266,1648.2486,0%,
1483,479796,1647.7692,0%,
1484,703632,1647.6876,0%,
1485,676081,1646.9736,0%,
1486,893811,1646.9532,0%,
1487,340861,1646.6778,0%,
1488,279497,1645.7088,0%,
1489,444906,1645.2192,0%,
1490,667055,1644.8928,0%,
1491,795748,1643.8728,0%,
1492,306990,1642.9854,0%,
1493,459754,1641.9654,0%,
1494,739449,1641.4656,0%,
1495,538537,1641.4248,0%,
1496,473219,1641.0372,0%,
1497,585650,1640.976,0%,
1498,632338,1640.7312,0%,
1499,581647,1639.905,0%,
1500,884090,1639.7928,0%,
1501,288959,1639.6092,0%,
1502,771051,1639.1094,0%,
1503,341689,1637.763,0%,
1504,991318,1637.559,0%,
1505,682533,1637.1714,0%,
1506,604846,1637.0796,0%,
1507,669156,1636.7736,0%,
1508,736875,1636.5186,0%,
1509,554718,1636.2126,0%,
1510,937839,1635.978,0%,
1511,916060,1635.754,0%,
1512,810500,1635.723,0%,
1513,529819,1635.4578,0%,
1514,772821,1634.805,0%,
1515,264222,1634.7744,0%,
1516,420060,1634.499,0%,
1517,913984,1633.326,0%,
1518,403514,1632.6936,0%,
1519,717429,1632.6222,0%,
1520,305762,1631.745,0%,
1521,429125,1631.031,0%,
1522,560078,1629.8172,0%,
1523,808367,1629.3684,0%,
1524,972745,1629.338,0%,
1525,925776,1628.879,0%,
1526,967857,1628.675,0%,
1527,791796,1628.5524,0%,
1528,949383,1628.41,0%,
1529,400427,1628.0934,0%,
1530,398883,1628.0832,0%,
1531,461965,1627.7466,0%,
1532,657850,1627.7364,0%,
1533,766889,1627.1244,0%,
1534,612411,1626.9102,0%,
1535,870331,1626.4002,0%,
1536,543172,1626.0024,0%,
1537,685592,1625.3598,0%,
1538,261177,1624.8804,0%,
1539,447455,1624.7274,0%,
1540,890756,1624.5744,0%,
1541,921671,1624.421,0%,
1542,642225,1623.5136,0%,
1543,534436,1623.3708,0%,
1544,800217,1623.228,0%,
1545,601856,1622.8812,0%,
1546,825730,1622.7996,0%,
1547,688726,1621.9938,0%,
1548,583227,1621.9122,0%,
1549,695031,1621.1268,0%,
1550,395320,1620.882,0%,
1551,502963,1620.4536,0%,
1552,286198,1620.0456,0%,
1553,617763,1619.2194,0%,
1554,531276,1619.0256,0%,
1555,806380,1618.9236,0%,
1556,357275,1618.6992,0%,
1557,630525,1617.9954,0%,
1558,371140,1617.9546,0%,
1559,450321,1617.771,0%,
1560,612866,1616.7816,0%,
1561,768853,1616.7102,0%,
1562,580567,1616.5368,0%,
1563,535298,1615.9554,0%,
1564,616842,1615.7208,0%,
1565,624941,1615.7004,0%,
1566,850088,1615.1394,0%,
1567,266166,1614.8742,0%,
1568,559158,1614.7416,0%,
1569,646361,1614.5172,0%,
1570,986624,1614.344,0%,
1571,387174,1614.2826,0%,
1572,957793,1613.283,0%,
1573,965653,1612.732,0%,
1574,475938,1612.4568,0%,
1575,327924,1612.1712,0%,
1576,993650,1612.141,0%,
1577,904751,1611.7734,0%,
1578,354519,1610.9064,0%,
1579,397224,1609.3458,0%,
1580,581458,1609.1826,0%,
1581,326155,1608.6726,0%,
1582,624349,1608.6726,0%,
1583,929977,1608.183,0%,
1584,798344,1607.7546,0%,
1585,796658,1607.7138,0%,
1586,983216,1607.673,0%,
1587,788696,1607.418,0%,
1588,429587,1606.9794,0%,
1589,710291,1606.245,0%,
1590,932608,1605.49,0%,
1591,614971,1605.48,0%,
1592,593746,1605.4494,0%,
1593,973689,1604.542,0%,
1594,586895,1604.5416,0%,
1595,475908,1604.052,0%,
1596,552575,1603.6848,0%,
1597,299677,1602.5118,0%,
1598,660661,1602.2262,0%,
1599,824292,1601.706,0%,
1600,745844,1600.9002,0%,
1601,963359,1600.094,0%,
1602,458527,1599.972,0%,
1603,535833,1599.819,0%,
1604,811875,1599.207,0%,
1605,559203,1598.9418,0%,
1606,344858,1597.9014,0%,
1607,747809,1597.8912,0%,
1608,340057,1596.9324,0%,
1609,530472,1596.8508,0%,
1610,590316,1596.4938,0%,
1611,924675,1596.198,0%,
1612,674448,1596.1572,0%,
1613,826804,1596.0348,0%,
1614,317974,1595.8818,0%,
1615,841646,1595.7798,0%,
1616,594017,1595.5758,0%,
1617,508836,1594.9026,0%,
1618,494734,1594.566,0%,
1619,320780,1593.444,0%,
1620,790453,1592.6688,0%,
1621,466391,1592.5158,0%,
1622,743830,1591.9956,0%,
1623,580558,1591.7202,0%,
1624,545341,1591.6998,0%,
1625,743669,1591.659,0%,
1626,997327,1591.231,0%,
1627,431898,1591.1286,0%,
1628,944563,1591.118,0%,
1629,773824,1591.098,0%,
1630,655064,1590.7818,0%,
1631,341529,1590.6798,0%,
1632,378815,1590.5166,0%,
1633,456131,1590.3024,0%,
1634,334826,1590.2922,0%,
1635,792817,1589.3538,0%,
1636,763093,1588.8132,0%,
1637,374079,1588.7214,0%,
1638,682305,1588.599,0%,
1639,680890,1588.548,0%,
1640,281356,1588.3848,0%,
1641,813614,1587.9972,0%,
1642,757422,1587.9054,0%,
1643,423544,1587.8238,0%,
1644,804518,1587.3648,0%,
1645,502816,1587.2526,0%,
1646,724337,1587.0996,0%,
1647,500657,1586.8038,0%,
1648,421507,1585.131,0%,
1649,465546,1583.3868,0%,
1650,916683,1583.05,0%,
1651,606433,1581.5916,0%,
1652,622288,1581.408,0%,
1653,959778,1580.735,0%,
1654,753221,1580.1534,0%,
1655,989054,1579.766,0%,
1656,374795,1579.1232,0%,
1657,638131,1579.0314,0%,
1658,827698,1578.5316,0%,
1659,881243,1578.5316,0%,
1660,829528,1577.532,0%,
1661,505758,1577.3586,0%,
1662,536765,1576.9098,0%,
1663,787162,1575.3696,0%,
1664,472777,1575.2574,0%,
1665,912082,1574.605,0%,
1666,879839,1574.2986,0%,
1667,736327,1573.4622,0%,
1668,995369,1573.238,0%,
1669,986521,1573.207,0%,
1670,406475,1572.7584,0%,
1671,573305,1572.6156,0%,
1672,609805,1572.4932,0%,
1673,654304,1572.33,0%,
1674,355250,1572.2382,0%,
1675,921366,1571.708,0%,
1676,614998,1571.31,0%,
1677,299779,1571.2284,0%,
1678,720751,1571.106,0%,
1679,785688,1570.7796,0%,
1680,339091,1569.27,0%,
1681,513072,1568.2398,0%,
1682,373428,1567.8624,0%,
1683,325943,1567.1178,0%,
1684,729614,1565.598,0%,
1685,425219,1565.3736,0%,
1686,581476,1565.2308,0%,
1687,337704,1565.1186,0%,
1688,847145,1564.9758,0%,
1689,300062,1564.9656,0%,
1690,756544,1564.9146,0%,
1691,844243,1564.4862,0%,
1692,552989,1563.201,0%,
1693,636743,1563.1704,0%,
1694,778193,1562.9664,0%,
1695,273534,1562.5584,0%,
1696,951112,1562.538,0%,
1697,727350,1562.1912,0%,
1698,742040,1561.9362,0%,
1699,971468,1561.865,0%,
1700,720914,1561.722,0%,
1701,267564,1560.7734,0%,
1702,346869,1560.6816,0%,
1703,557726,1560.4572,0%,
1704,287075,1560.4164,0%,
1705,830901,1559.6922,0%,
1706,412842,1559.4984,0%,
1707,767777,1559.427,0%,
1708,551906,1559.1924,0%,
1709,766796,1559.07,0%,
1710,871694,1558.9884,0%,
1711,705469,1558.6926,0%,
1712,679236,1557.7338,0%,
1713,460058,1557.6726,0%,
1714,592513,1557.54,0%,
1715,345400,1557.2646,0%,
1716,497283,1556.6118,0%,
1717,656175,1556.2956,0%,
1718,468782,1556.1528,0%,
1719,879574,1555.6734,0%,
1720,712719,1554.633,0%,
1721,597045,1553.8272,0%,
1722,879099,1553.6436,0%,
1723,642097,1553.2866,0%,
1724,292185,1552.8786,0%,
1725,810398,1552.0524,0%,
1726,454399,1551.981,0%,
1727,516214,1551.5628,0%,
1728,582885,1551.522,0%,
1729,302789,1551.369,0%,
1730,252621,1551.0018,0%,
1731,403535,1550.757,0%,
1732,914823,1550.675,0%,
1733,797287,1550.5836,0%,
1734,792886,1549.8798,0%,
1735,910667,1549.502,0%,
1736,681848,1549.4106,0%,
1737,411307,1548.6456,0%,
1738,883463,1548.156,0%,
1739,563661,1548.0132,0%,
1740,918265,1547.452,0%,
1741,802496,1547.3604,0%,
1742,715274,1546.5036,0%,
1743,437406,1545.3306,0%,
1744,571948,1545.2286,0%,
1745,999688,1545.157,0%,
1746,984101,1545.065,0%,
1747,658395,1544.3514,0%,
1748,346791,1544.1984,0%,
1749,904278,1543.8516,0%,
1750,529856,1542.9744,0%,
1751,816590,1542.9642,0%,
1752,376935,1542.5562,0%,
1753,941576,1542.505,0%,
1754,944327,1542.475,0%,
1755,916290,1542.189,0%,
1756,525369,1541.73,0%,
1757,395983,1540.5978,0%,
1758,262907,1540.5672,0%,
1759,667394,1540.3428,0%,
1760,417709,1539.8328,0%,
1761,544943,1539.5778,0%,
1762,829569,1539.4554,0%,
1763,563049,1538.4864,0%,
1764,266368,1538.058,0%,
1765,315147,1537.6602,0%,
1766,954643,1537.334,0%,
1767,974306,1536.712,0%,
1768,720895,1536.222,0%,
1769,406354,1536.0384,0%,
1770,655023,1535.3244,0%,
1771,662183,1535.2632,0%,
1772,419040,1535.0796,0%,
1773,529700,1534.8858,0%,
1774,997424,1534.672,0%,
1775,772347,1534.386,0%,
1776,401249,1534.0086,0%,
1777,994748,1533.407,0%,
1778,367172,1532.397,0%,
1779,883829,1532.0604,0%,
1780,528507,1531.7544,0%,
1781,932504,1531.571,0%,
1782,584048,1531.4484,0%,
1783,659204,1531.4178,0%,
1784,535384,1530.4386,0%,
1785,633896,1530.0102,0%,
1786,341479,1528.8678,0%,
1787,959626,1528.623,0%,
1788,918359,1527.562,0%,
1789,746585,1527.4398,0%,
1790,991900,1527.358,0%,
1791,337131,1527.1848,0%,
1792,861606,1527.1134,0%,
1793,712606,1526.7156,0%,
1794,725922,1526.5422,0%,
1795,560982,1526.2668,0%,
